video_path,category,actual_label,predicted_label,prediction_probability,evidence_type,feature,feature_family,feature_value,shap_value,direction
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top FAKE Evidence,v_hist_5_max,Color (HSV),0.39595,0.509063,Pushes FAKE
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top FAKE Evidence,gray_mean_min,Texture (LBP & Gray),145.371002,0.494139,Pushes FAKE
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top FAKE Evidence,s_hist_3_mean,Color (HSV),0.022234,0.482962,Pushes FAKE
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top FAKE Evidence,lbp_hist_0_std,Texture (LBP & Gray),0.0005,0.47047,Pushes FAKE
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top FAKE Evidence,h_std_max,Color (HSV),73.273157,0.465788,Pushes FAKE
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top FAKE Evidence,h_hist_4_max,Color (HSV),0.022781,0.46552,Pushes FAKE
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top FAKE Evidence,v_hist_5_min,Color (HSV),0.383575,0.43736,Pushes FAKE
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top REAL Evidence,h_hist_7_min,Color (HSV),0.36113,-1.091735,Pushes REAL
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top REAL Evidence,h_std_mean,Color (HSV),72.912638,-1.071567,Pushes REAL
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top REAL Evidence,s_std_mean,Color (HSV),23.836412,-0.81344,Pushes REAL
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top REAL Evidence,s_std_max,Color (HSV),24.512005,-0.721564,Pushes REAL
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top REAL Evidence,glcm_dissimilarity_std,Texture (GLCM),0.015741,-0.656271,Pushes REAL
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top REAL Evidence,lbp_hist_2_max,Texture (LBP & Gray),0.013611,-0.6506,Pushes REAL
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top REAL Evidence,lbp_hist_5_mean,Texture (LBP & Gray),0.257652,-0.644867,Pushes REAL
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top REAL Evidence,v_hist_6_min,Color (HSV),0.232025,-0.611154,Pushes REAL
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top REAL Evidence,h_hist_7_max,Color (HSV),0.393982,-0.530415,Pushes REAL
Dataset\Video\Face2Face\046_904.mp4,Face2Face,FAKE,FAKE,0.5851,Top REAL Evidence,v_hist_0_min,Color (HSV),0.010757,-0.524938,Pushes REAL
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top FAKE Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.260818,1.064723,Pushes FAKE
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top FAKE Evidence,glcm_dissimilarity_std,Texture (GLCM),0.18507,0.642718,Pushes FAKE
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top FAKE Evidence,v_hist_2_min,Color (HSV),0.20578,0.607645,Pushes FAKE
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top FAKE Evidence,h_mean_min,Color (HSV),100.357254,0.505921,Pushes FAKE
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top FAKE Evidence,v_hist_1_min,Color (HSV),0.243576,0.488218,Pushes FAKE
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top FAKE Evidence,lbp_hist_1_max,Texture (LBP & Gray),0.03685,0.450871,Pushes FAKE
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top FAKE Evidence,lbp_hist_0_std,Texture (LBP & Gray),0.000642,0.367861,Pushes FAKE
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top FAKE Evidence,glcm_energy_max,Texture (GLCM),0.113912,0.352712,Pushes FAKE
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top FAKE Evidence,s_hist_3_min,Color (HSV),0.201187,0.348655,Pushes FAKE
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top FAKE Evidence,v_hist_4_mean,Color (HSV),0.051334,0.333953,Pushes FAKE
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top REAL Evidence,dct_high_energy_std,Frequency (DCT),50.23667,-0.908659,Pushes REAL
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top REAL Evidence,lbp_hist_5_mean,Texture (LBP & Gray),0.265637,-0.773441,Pushes REAL
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top REAL Evidence,glcm_correlation_std,Texture (GLCM),0.011906,-0.695689,Pushes REAL
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top REAL Evidence,dct_high_low_ratio_std,Frequency (DCT),5.2e-05,-0.54841,Pushes REAL
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top REAL Evidence,lbp_hist_9_min,Texture (LBP & Gray),0.041595,-0.544176,Pushes REAL
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top REAL Evidence,lbp_hist_7_mean,Texture (LBP & Gray),0.049818,-0.48117,Pushes REAL
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top REAL Evidence,lbp_hist_9_mean,Texture (LBP & Gray),0.046793,-0.460202,Pushes REAL
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top REAL Evidence,v_hist_2_mean,Color (HSV),0.212378,-0.437209,Pushes REAL
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top REAL Evidence,s_hist_3_mean,Color (HSV),0.207567,-0.425729,Pushes REAL
Dataset\Video\Face2Face\163_031.mp4,Face2Face,FAKE,REAL,0.8717,Top REAL Evidence,lbp_hist_2_max,Texture (LBP & Gray),0.017227,-0.410279,Pushes REAL
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top FAKE Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.285889,1.554643,Pushes FAKE
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top FAKE Evidence,h_std_mean,Color (HSV),21.637695,1.133658,Pushes FAKE
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top FAKE Evidence,v_hist_2_min,Color (HSV),0.25853,0.921571,Pushes FAKE
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top FAKE Evidence,s_hist_3_min,Color (HSV),0.293427,0.699348,Pushes FAKE
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top FAKE Evidence,h_hist_0_min,Color (HSV),0.899139,0.646934,Pushes FAKE
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top FAKE Evidence,edge_std_mean,Edge (Canny),56.48822,0.619045,Pushes FAKE
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top FAKE Evidence,v_hist_2_max,Color (HSV),0.294388,0.59381,Pushes FAKE
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top FAKE Evidence,lbp_hist_4_max,Texture (LBP & Gray),0.333359,0.541258,Pushes FAKE
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top FAKE Evidence,lbp_hist_1_max,Texture (LBP & Gray),0.034195,0.537495,Pushes FAKE
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top FAKE Evidence,glcm_energy_max,Texture (GLCM),0.095242,0.487523,Pushes FAKE
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top REAL Evidence,lbp_hist_5_mean,Texture (LBP & Gray),0.294583,-1.239532,Pushes REAL
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top REAL Evidence,h_mean_min,Color (HSV),16.544617,-0.979181,Pushes REAL
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top REAL Evidence,s_hist_3_mean,Color (HSV),0.308261,-0.919434,Pushes REAL
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top REAL Evidence,s_hist_2_mean,Color (HSV),0.287759,-0.874437,Pushes REAL
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top REAL Evidence,lbp_hist_9_min,Texture (LBP & Gray),0.033478,-0.782624,Pushes REAL
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top REAL Evidence,v_hist_2_mean,Color (HSV),0.274535,-0.726992,Pushes REAL
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top REAL Evidence,lbp_hist_9_mean,Texture (LBP & Gray),0.036174,-0.707859,Pushes REAL
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top REAL Evidence,lbp_hist_9_max,Texture (LBP & Gray),0.037842,-0.47886,Pushes REAL
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top REAL Evidence,lbp_hist_5_max,Texture (LBP & Gray),0.299622,-0.474592,Pushes REAL
Dataset\Video\Face2Face\284_263.mp4,Face2Face,FAKE,FAKE,0.7931,Top REAL Evidence,h_mean_max,Color (HSV),20.030045,-0.47451,Pushes REAL
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top FAKE Evidence,lbp_hist_3_max,Texture (LBP & Gray),0.129135,0.881547,Pushes FAKE
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top FAKE Evidence,lbp_hist_3_mean,Texture (LBP & Gray),0.125462,0.787174,Pushes FAKE
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top FAKE Evidence,h_hist_7_std,Color (HSV),0.026401,0.726744,Pushes FAKE
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top FAKE Evidence,glcm_energy_max,Texture (GLCM),0.079042,0.604494,Pushes FAKE
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top FAKE Evidence,lbp_hist_8_min,Texture (LBP & Gray),0.085403,0.500675,Pushes FAKE
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top FAKE Evidence,lbp_hist_2_max,Texture (LBP & Gray),0.030182,0.450616,Pushes FAKE
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top FAKE Evidence,lbp_hist_0_std,Texture (LBP & Gray),0.000592,0.40414,Pushes FAKE
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top FAKE Evidence,lbp_hist_4_max,Texture (LBP & Gray),0.295654,0.371077,Pushes FAKE
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top FAKE Evidence,v_hist_2_min,Color (HSV),0.162735,0.351473,Pushes FAKE
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top FAKE Evidence,v_hist_1_std,Color (HSV),0.03333,0.334864,Pushes FAKE
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top REAL Evidence,lbp_hist_6_min,Texture (LBP & Gray),0.062927,-0.883704,Pushes REAL
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top REAL Evidence,lbp_hist_6_max,Texture (LBP & Gray),0.066864,-0.575554,Pushes REAL
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top REAL Evidence,h_mean_std,Color (HSV),4.807847,-0.494756,Pushes REAL
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top REAL Evidence,glcm_dissimilarity_std,Texture (GLCM),0.045406,-0.428699,Pushes REAL
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top REAL Evidence,glcm_energy_mean,Texture (GLCM),0.075892,-0.414559,Pushes REAL
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top REAL Evidence,lbp_hist_1_std,Texture (LBP & Gray),0.001266,-0.409304,Pushes REAL
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top REAL Evidence,lbp_hist_5_std,Texture (LBP & Gray),0.00402,-0.356172,Pushes REAL
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top REAL Evidence,v_hist_0_min,Color (HSV),0.055069,-0.337282,Pushes REAL
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top REAL Evidence,v_hist_2_mean,Color (HSV),0.184818,-0.308719,Pushes REAL
Dataset\Video\Face2Face\352_319.mp4,Face2Face,FAKE,FAKE,0.8966,Top REAL Evidence,h_hist_2_std,Color (HSV),0.013414,-0.305161,Pushes REAL
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top FAKE Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.253418,0.920102,Pushes FAKE
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top FAKE Evidence,h_hist_4_max,Color (HSV),0.021423,0.46796,Pushes FAKE
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top FAKE Evidence,glcm_energy_max,Texture (GLCM),0.101521,0.442183,Pushes FAKE
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top FAKE Evidence,h_hist_0_min,Color (HSV),0.662857,0.397199,Pushes FAKE
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top FAKE Evidence,v_mean_min,Color (HSV),152.591797,0.37319,Pushes FAKE
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top FAKE Evidence,s_mean_mean,Color (HSV),149.711046,0.35264,Pushes FAKE
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top FAKE Evidence,v_hist_5_mean,Color (HSV),0.266881,0.335947,Pushes FAKE
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top FAKE Evidence,lbp_hist_8_min,Texture (LBP & Gray),0.125946,0.324469,Pushes FAKE
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top FAKE Evidence,dct_mid_energy_std,Frequency (DCT),52.129108,0.294768,Pushes FAKE
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top FAKE Evidence,glcm_correlation_std,Texture (GLCM),0.00065,0.289802,Pushes FAKE
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top REAL Evidence,lbp_hist_5_mean,Texture (LBP & Gray),0.265306,-0.76811,Pushes REAL
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top REAL Evidence,glcm_dissimilarity_std,Texture (GLCM),0.009879,-0.70124,Pushes REAL
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top REAL Evidence,s_hist_5_min,Color (HSV),0.183701,-0.595243,Pushes REAL
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top REAL Evidence,s_hist_5_mean,Color (HSV),0.189157,-0.528642,Pushes REAL
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top REAL Evidence,v_hist_0_min,Color (HSV),0.021805,-0.478153,Pushes REAL
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top REAL Evidence,h_mean_min,Color (HSV),45.754639,-0.461599,Pushes REAL
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top REAL Evidence,lbp_hist_6_min,Texture (LBP & Gray),0.056015,-0.455923,Pushes REAL
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top REAL Evidence,lbp_hist_3_std,Texture (LBP & Gray),0.001149,-0.39644,Pushes REAL
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top REAL Evidence,h_std_mean,Color (HSV),56.580542,-0.369159,Pushes REAL
Dataset\Video\Face2Face\367_371.mp4,Face2Face,FAKE,REAL,0.8431,Top REAL Evidence,lbp_hist_5_max,Texture (LBP & Gray),0.283127,-0.357193,Pushes REAL
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top FAKE Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.288498,1.605633,Pushes FAKE
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top FAKE Evidence,edge_std_mean,Edge (Canny),55.068556,0.673056,Pushes FAKE
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top FAKE Evidence,lbp_hist_5_std,Texture (LBP & Gray),0.014302,0.656171,Pushes FAKE
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top FAKE Evidence,lbp_hist_3_std,Texture (LBP & Gray),0.004738,0.521505,Pushes FAKE
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top FAKE Evidence,s_hist_5_std,Color (HSV),0.020854,0.494797,Pushes FAKE
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top FAKE Evidence,v_hist_3_min,Color (HSV),0.464645,0.492317,Pushes FAKE
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top FAKE Evidence,lbp_hist_1_max,Texture (LBP & Gray),0.036209,0.47178,Pushes FAKE
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top FAKE Evidence,lbp_hist_4_std,Texture (LBP & Gray),0.013734,0.441838,Pushes FAKE
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top FAKE Evidence,s_hist_2_mean,Color (HSV),0.063824,0.393135,Pushes FAKE
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top FAKE Evidence,s_hist_6_mean,Color (HSV),0.127554,0.338463,Pushes FAKE
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top REAL Evidence,s_hist_5_min,Color (HSV),0.387604,-1.503549,Pushes REAL
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top REAL Evidence,s_hist_5_mean,Color (HSV),0.42587,-1.477613,Pushes REAL
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top REAL Evidence,lbp_hist_5_mean,Texture (LBP & Gray),0.308406,-1.46211,Pushes REAL
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top REAL Evidence,s_hist_6_min,Color (HSV),0.113373,-0.820451,Pushes REAL
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top REAL Evidence,lbp_hist_5_max,Texture (LBP & Gray),0.344574,-0.794534,Pushes REAL
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top REAL Evidence,s_hist_5_max,Color (HSV),0.451889,-0.776229,Pushes REAL
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top REAL Evidence,lbp_hist_2_max,Texture (LBP & Gray),0.014389,-0.598885,Pushes REAL
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top REAL Evidence,h_hist_4_max,Color (HSV),0.611542,-0.592292,Pushes REAL
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top REAL Evidence,glcm_dissimilarity_std,Texture (GLCM),0.02562,-0.580481,Pushes REAL
Dataset\Video\Face2Face\618_629.mp4,Face2Face,FAKE,REAL,0.9959,Top REAL Evidence,v_hist_0_min,Color (HSV),0.01416,-0.510528,Pushes REAL
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top FAKE Evidence,s_std_std,Color (HSV),8.202902,1.19907,Pushes FAKE
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top FAKE Evidence,v_hist_1_min,Color (HSV),0.374496,0.988497,Pushes FAKE
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top FAKE Evidence,h_hist_7_std,Color (HSV),0.032355,0.977366,Pushes FAKE
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top FAKE Evidence,glcm_dissimilarity_std,Texture (GLCM),0.220538,0.914807,Pushes FAKE
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top FAKE Evidence,h_mean_min,Color (HSV),109.098633,0.660812,Pushes FAKE
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top FAKE Evidence,edge_std_mean,Edge (Canny),56.368305,0.623607,Pushes FAKE
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top FAKE Evidence,lbp_hist_6_std,Texture (LBP & Gray),0.00295,0.518251,Pushes FAKE
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top FAKE Evidence,s_hist_3_min,Color (HSV),0.245224,0.516082,Pushes FAKE
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top FAKE Evidence,v_hist_5_std,Color (HSV),0.028068,0.465612,Pushes FAKE
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top FAKE Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.229904,0.460597,Pushes FAKE
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top REAL Evidence,s_hist_2_mean,Color (HSV),0.330623,-1.117063,Pushes REAL
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top REAL Evidence,glcm_correlation_std,Texture (GLCM),0.016332,-1.083223,Pushes REAL
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top REAL Evidence,s_hist_7_std,Color (HSV),0.036685,-0.894954,Pushes REAL
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top REAL Evidence,dct_mid_energy_std,Frequency (DCT),842.166982,-0.781419,Pushes REAL
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top REAL Evidence,s_hist_3_mean,Color (HSV),0.26557,-0.710119,Pushes REAL
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top REAL Evidence,dct_high_low_ratio_std,Frequency (DCT),6.3e-05,-0.700141,Pushes REAL
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top REAL Evidence,dct_high_energy_std,Frequency (DCT),40.37695,-0.673886,Pushes REAL
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top REAL Evidence,h_std_mean,Color (HSV),61.321002,-0.573036,Pushes REAL
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top REAL Evidence,h_hist_7_min,Color (HSV),0.214813,-0.553409,Pushes REAL
Dataset\Video\Face2Face\643_646.mp4,Face2Face,FAKE,FAKE,0.7274,Top REAL Evidence,lbp_hist_1_std,Texture (LBP & Gray),0.001002,-0.511588,Pushes REAL
Dataset\Video\Face2Face\718_972.mp4,Face2Face,FAKE,FAKE,0.9251,Top FAKE Evidence,h_hist_7_std,Color (HSV),0.034785,1.079621,Pushes FAKE
Dataset\Video\Face2Face\718_972.mp4,Face2Face,FAKE,FAKE,0.9251,Top FAKE Evidence,v_hist_5_mean,Color (HSV),0.395497,0.657238,Pushes FAKE
Dataset\Video\Face2Face\718_972.mp4,Face2Face,FAKE,FAKE,0.9251,Top FAKE Evidence,h_hist_0_min,Color (HSV),0.81102,0.553797,Pushes FAKE
Dataset\Video\Face2Face\718_972.mp4,Face2Face,FAKE,FAKE,0.9251,Top FAKE Evidence,lbp_hist_4_max,Texture (LBP & Gray),0.335526,0.551037,Pushes FAKE
Dataset\Video\Face2Face\718_972.mp4,Face2Face,FAKE,FAKE,0.9251,Top FAKE Evidence,v_hist_5_max,Color (HSV),0.410736,0.539207,Pushes FAKE
Dataset\Video\Face2Face\718_972.mp4,Face2Face,FAKE,FAKE,0.9251,Top FAKE Evidence,edge_std_mean,Edge (Canny),58.759476,0.532636,Pushes FAKE
Dataset\Video\Face2Face\718_972.mp4,Face2Face,FAKE,FAKE,0.9251,Top FAKE Evidence,lbp_hist_3_max,Texture (LBP & Gray),0.116165,0.517562,Pushes FAKE
Dataset\Video\Face2Face\718_972.mp4,Face2Face,FAKE,FAKE,0.9251,Top FAKE Evidence,h_hist_4_max,Color (HSV),0.003357,0.500419,Pushes FAKE
Dataset\Video\Face2Face\718_972.mp4,Face2Face,FAKE,FAKE,0.9251,Top FAKE Evidence,lbp_hist_3_mean,Texture (LBP & Gray),0.113805,0.495522,Pushes FAKE
Dataset\Video\Face2Face\718_972.mp4,Face2Face,FAKE,FAKE,0.9251,Top FAKE Evidence,lbp_hist_8_min,Texture (LBP & Gray),0.086838,0.494441,Pushes FAKE
Dataset\Video\Face2Face\718_972.mp4,Face2Face,FAKE,FAKE,0.9251,Top REAL Evidence,h_mean_min,Color (HSV),20.878433,-0.902388,Pushes REAL
Dataset\Video\Face2Face\718_972.mp4,Face2Face,FAKE,FAKE,0.9251,Top REAL Evidence,v_hist_4_mean,Color (HSV),0.310558,-0.683105,Pushes REAL
Dataset\Video\Face2Face\718_972.mp4,Face2Face,FAKE,FAKE,0.9251,Top REAL Evidence,s_std_mean,Color (HSV),32.018656,-0.645144,Pushes REAL
Dataset\Video\Face2Face\718_972.mp4,Face2Face,FAKE,FAKE,0.9251,Top REAL Evidence,h_mean_std,Color (HSV),5.473644,-0.613967,Pushes REAL
Dataset\Video\Face2Face\718_972.mp4,Face2Face,FAKE,FAKE,0.9251,Top REAL Evidence,s_std_max,Color (HSV),33.011656,-0.57299,Pushes REAL
Dataset\Video\Face2Face\718_972.mp4,Face2Face,FAKE,FAKE,0.9251,Top REAL Evidence,v_hist_0_min,Color (HSV),0.0,-0.570495,Pushes REAL
